arrival_id,date,mandi_id,crop_name,variety,arrival_quantity,unit,farmer_count,arrival_quantity_qtl,clean_date
ARR0004264,14/01/2026,MANDI_018,Wheat,HD-2967,42.142,MT,67.0,42.142,2026-01-14
ARR0017030,19-Jul-2026,MANDI_026,Mustard,,24410.0,Kilo,117.0,24410.0,2026-07-19
ARR0015647,2026-01-01,MANDI_052,Wheat,,"22,676.0 KG",,,0.22,2026-01-01
ARR0007993,2026-03-14,MANDI_031,Sugarcane,Hybrid,11673.0,KG,34.0,11673.0,2026-03-14
ARR0018459,26-Aug-2026,MANDI_041,Wheat,Premium,25525.0,Kilo,148.0,25525.0,2026-08-26
ARR0016726,08-27-2026,MANDI_020,Wheat,Pusa-1121,"11,988.0 KG",,18.0,0.11,2026-08-27
ARR0008042,2026/06/18,MANDI_048,Sugarcane,,177.33,Qtl,114.0,177.33,2026-06-18
ARR0015989,06/07/2026,MANDI_055,Wheat,PBW-343,"25,895.0 KG",,127.0,0.25,2026-06-07
ARR0001623,2026/02/18,MANDI_047,Wheat,Premium,8.768,T,149.0,8.768,2026-02-18
ARR0012876,12.02.2026,MANDI_002,Rice,Local,23472.0,Kilo,127.0,23472.0,2026-12-02
ARR0023526,2026-05-15,MANDI_031,Wheat,PBW-343,36.253,tonnes,53.0,36.253,2026-05-15
ARR0022181,2026-06-28,MANDI_006,Mustard,Premium,17.09,Qtl,,17.09,2026-06-28
ARR0007185,17-Feb-2026,MANDI_046,Mustard,Pusa-1121,47.881,Tonnes,122.0,47.881,2026-02-17
ARR0005476,07-02-2026,MANDI_051,Cotton,,12116.0,KG,70.0,12116.0,2026-07-02
ARR0023366,16-Apr-2026,MANDI_006,Maize,PBW-343,294.6,Quintals,103.0,294.6,2026-04-16
ARR0016459,2026/03/18,MANDI_026,Mustard,Local,"6,827.0 KG",,83.0,0.06,2026-03-18
ARR0008997,20.05.2026,MANDI_031,Maize,Local,18877.0,KG,40.0,18877.0,2026-05-20
ARR0011373,2026/04/24,MANDI_049,Wheat,,492.0 qtl,,83.0,492.0,2026-04-24
ARR0008634,25.04.2026,MANDI_043,Sugarcane,Premium,98.21,quintal,56.0,98.21,2026-04-25
ARR0023194,2026-01-04,MANDI_022,Sugarcane,HD-2967,20782.0,Kilo,106.0,20782.0,2026-01-04
ARR0018436,04-14-2026,MANDI_033,Mustard,HD-2967,49.513999999999996,MT,13.0,49.513999999999996,2026-04-14
ARR0018926,16-May-2026,MANDI_004,Wheat,Local,16.615000000000002,Tonnes,,16.615000000000002,2026-05-16
ARR0017686,2026-01-10,MANDI_052,Sugarcane,,"18,843.0 KG",,,0.18,2026-01-10
ARR0022262,18/05/2026,MANDI_001,Rice,PBW-343,156.76 qtl,,101.0,156.76,2026-05-18
ARR0023753,16.06.2026,MANDI_001,Cotton,Premium,29.377,MT,,29.377,2026-06-16
ARR0001305,07-03-2026,MANDI_021,Sugarcane,,4199.0,Kgs,104.0,4199.0,2026-07-03
ARR0008429,21-Apr-2026,MANDI_051,Rice,Premium,121.37,Qtl,69.0,121.37,2026-04-21
ARR0004034,04-01-2026,MANDI_016,Mustard,PBW-343,32.652,Tonnes,105.0,32.652,2026-04-01
ARR0002600,2026/04/03,MANDI_017,Sugarcane,,"38,600.0 KG",,119.0,0.38,2026-04-03
ARR0012809,07.06.2026,MANDI_036,Maize,Pusa-1121,-414.34,KG,,414.34,2026-07-06
ARR0002574,2026-07-13,MANDI_056,Sugarcane,PBW-343,30.68,tonnes,20.0,30.68,2026-07-13
ARR0003187,01-Feb-2026,MANDI_052,Cotton,HD-2967,-213.15,KG,8.0,213.15,2026-02-01
ARR0019153,03-21-2026,MANDI_031,Maize,Local,247.06,qtl,73.0,247.06,2026-03-21
ARR0004832,2026/07/07,MANDI_019,Mustard,Pusa-1121,9539.0,kg,11.0,9539.0,2026-07-07
ARR0020608,23/02/2026,MANDI_019,Rice,Premium,48182.0,KGS,5.0,48182.0,2026-02-23
ARR0016087,10/03/2026,MANDI_002,Sugarcane,HD-2967,39056.0,kg,69.0,39056.0,2026-10-03
ARR0002107,2026/07/18,MANDI_001,Wheat,HD-2967,14421.0,kg,88.0,14421.0,2026-07-18
ARR0019064,2026/02/03,MANDI_043,Wheat,HD-2967,"5,299.0 KG",,,0.05,2026-02-03
ARR0015518,09.02.2026,MANDI_015,Mustard,PBW-343,476.27,quintal,7.0,476.27,2026-09-02
ARR0012881,27/08/2026,MANDI_012,Wheat,Pusa-1121,342.62 qtl,,106.0,342.62,2026-08-27
,2026-08-05,MANDI_016,Wheat,Hybrid,47.946,tonnes,27.0,47.946,2026-08-05
ARR0024368,15/04/2026,MANDI_007,Maize,Hybrid,13.084999999999999,Tonnes,11.0,13.084999999999999,2026-04-15
ARR0022371,2026/06/23,MANDI_051,Rice,Premium,"45,410.0 KG",,41.0,0.45,2026-06-23
ARR0007084,01-28-2026,MANDI_024,Maize,PBW-343,"44,482.0 KG",,108.0,0.44,2026-01-28
ARR0013193,04.09.2026,MANDI_021,Cotton,Pusa-1121,254.86 qtl,,136.0,254.86,2026-04-09
ARR0001280,2026-06-16,MANDI_055,Maize,Hybrid,"32,695.0 KG",,70.0,0.32,2026-06-16
ARR0013222,19/04/2026,MANDI_054,Cotton,HD-2967,208.86 qtl,,64.0,208.86,2026-04-19
ARR0000805,2026-02-07,MANDI_035,Cotton,HD-2967,44929.0,Kilo,14.0,44929.0,2026-02-07
ARR0014597,08.01.2026,MANDI_016,Rice,HD-2967,46562.0,Kgs,146.0,46562.0,2026-08-01
ARR0017940,29/06/2026,MANDI_036,Maize,,190.17,Q,115.0,190.17,2026-06-29
ARR0020876,29.07.2026,MANDI_024,Wheat,Premium,56.83,Qtl,137.0,56.83,2026-07-29
ARR0011383,04/01/2026,MANDI_047,Wheat,PBW-343,221.63,Qtl,7.0,221.63,2026-04-01
ARR0004567,21-Feb-2026,MANDI_004,Mustard,PBW-343,"19,164.0 KG",,29.0,0.19,2026-02-21
ARR0015359,2026/05/28,MANDI_013,Cotton,,"28,883.0 KG",,,0.28,2026-05-28
ARR0004842,2026-07-30,MANDI_030,Mustard,Hybrid,30149.0,kg,82.0,30149.0,2026-07-30
ARR0019979,04-23-2026,MANDI_010,Maize,HD-2967,126.77 qtl,,107.0,126.77,2026-04-23
ARR0022420,12.04.2026,MANDI_029,Mustard,Premium,276.59,Quintals,117.0,276.59,2026-12-04
ARR0023237,02-28-2026,MANDI_052,Wheat,Hybrid,498.18,quintal,128.0,498.18,2026-02-28
ARR0010113,2026/04/14,MANDI_032,Cotton,Local,179.81,Q,140.0,179.81,2026-04-14
ARR0008706,2026-05-24,MANDI_051,Cotton,,172.79,Qtl,122.0,172.79,2026-05-24
ARR0020562,2026/03/29,MANDI_034,Mustard,Premium,3607.0,Kilo,121.0,3607.0,2026-03-29
ARR0017693,2026/07/26,MANDI_042,Cotton,Pusa-1121,387.09 qtl,,87.0,387.09,2026-07-26
ARR0013860,08-03-2026,MANDI_007,Maize,Pusa-1121,16.878999999999998,Tonnes,54.0,16.878999999999998,2026-08-03
ARR0009107,28/05/2026,MANDI_047,Rice,Hybrid,47.317,MT,112.0,47.317,2026-05-28
ARR0003453,17/03/2026,MANDI_002,Wheat,HD-2967,-305.36,Qtl,15.0,305.36,2026-03-17
ARR0020080,2026-06-05,MANDI_003,Mustard,HD-2967,39.099000000000004,MT,102.0,39.099000000000004,2026-06-05
ARR0020627,2026/08/01,MANDI_028,Sugarcane,HD-2967,38647.0,KG,29.0,38647.0,2026-08-01
ARR0002199,28/06/2026,MANDI_025,Maize,HD-2967,267.02,Q,148.0,267.02,2026-06-28
ARR0016033,07-30-2026,MANDI_002,Maize,Local,-340.05,Qtl,8.0,340.05,2026-07-30
ARR0004426,2026/04/07,MANDI_035,Wheat,PBW-343,250.67 qtl,,64.0,250.67,2026-04-07
ARR0006151,2026-05-30,MANDI_030,Sugarcane,Premium,41299.0,Kgs,18.0,41299.0,2026-05-30
ARR0014290,2026/04/13,MANDI_048,Cotton,PBW-343,429.54,Q,50.0,429.54,2026-04-13
ARR0017328,07-17-2026,MANDI_046,Sugarcane,Pusa-1121,213.54,Qtl,127.0,213.54,2026-07-17
ARR0000823,07-Jan-2026,MANDI_044,Maize,Premium,"25,602.0 KG",,143.0,0.25,2026-01-07
ARR0015071,2026-04-18,MANDI_008,Mustard,HD-2967,302.48,qtl,137.0,302.48,2026-04-18
ARR0021390,2026/02/19,MANDI_053,Rice,Local,9475.0,Kgs,112.0,9475.0,2026-02-19
ARR0022997,2026/06/01,MANDI_017,Mustard,HD-2967,"22,389.0 KG",,46.0,0.22,2026-06-01
ARR0008357,2026/04/12,MANDI_017,Sugarcane,HD-2967,240.07,Q,115.0,240.07,2026-04-12
ARR0022004,10/04/2026,MANDI_050,Cotton,Hybrid,135.35,Quintals,141.0,135.35,2026-10-04
ARR0020932,24.01.2026,MANDI_013,Mustard,Premium,39.261,MT,,39.261,2026-01-24
ARR0012176,09/09/2026,MANDI_001,Wheat,Local,36558.0,KGS,126.0,36558.0,2026-09-09
ARR0018923,02/01/2026,MANDI_025,Mustard,Premium,"29,138.0 KG",,72.0,0.29,2026-02-01
ARR0015150,2026-02-16,MANDI_028,Rice,PBW-343,346.58,Qtl,119.0,346.58,2026-02-16
ARR0009504,13-Feb-2026,MANDI_056,Sugarcane,Hybrid,101.08,Q,145.0,101.08,2026-02-13
ARR0021592,24-Jul-2026,MANDI_002,Maize,HD-2967,"5,574.0 KG",,46.0,0.05,2026-07-24
ARR0024473,28.08.2026,MANDI_047,Wheat,PBW-343,43683.0,KG,64.0,43683.0,2026-08-28
ARR0013576,02-12-2026,MANDI_029,Wheat,Pusa-1121,394.83,quintal,143.0,394.83,2026-02-12
ARR0003055,04.09.2026,MANDI_025,Cotton,Hybrid,354.8,qtl,97.0,354.8,2026-04-09
ARR0020060,28/06/2026,MANDI_034,Wheat,HD-2967,"10,343.0 KG",,49.0,0.1,2026-06-28
ARR0024161,06/04/2026,MANDI_015,Mustard,Premium,84.84,qtl,112.0,84.84,2026-06-04
ARR0007219,02/09/2026,MANDI_010,Cotton,Local,432.95,quintal,132.0,432.95,2026-02-09
,2026-08-21,MANDI_050,Maize,Pusa-1121,"41,548.0 KG",,143.0,0.41,2026-08-21
ARR0003301,2026-01-24,MANDI_051,Maize,Pusa-1121,194.74 qtl,,131.0,194.74,2026-01-24
ARR0019695,03-31-2026,MANDI_041,Maize,PBW-343,45.842,Tonnes,124.0,45.842,2026-03-31
ARR0023606,21-Aug-2026,MANDI_056,Wheat,PBW-343,18202.0,Kgs,53.0,18202.0,2026-08-21
ARR0008520,2026-01-16,MANDI_027,Sugarcane,Pusa-1121,256.0,quintal,,256.0,2026-01-16
,13-Jan-2026,MANDI_030,Maize,Hybrid,16675.0,kg,64.0,16675.0,2026-01-13
ARR0010683,08-25-2026,MANDI_029,Cotton,Pusa-1121,24091.0,kg,93.0,24091.0,2026-08-25
ARR0014296,18/01/2026,MANDI_007,Cotton,Hybrid,117.49 qtl,,76.0,117.49,2026-01-18
ARR0022339,01-26-2026,MANDI_019,Cotton,Pusa-1121,204.42,Q,,204.42,2026-01-26
ARR0010999,08-Jun-2026,MANDI_017,Wheat,HD-2967,10133.0,Kilo,106.0,10133.0,2026-06-08
ARR0012601,06/09/2026,MANDI_032,Cotton,HD-2967,-139.98,Qtl,34.0,139.98,2026-06-09
ARR0017217,12/08/2026,MANDI_054,Cotton,Premium,347.92,Quintals,134.0,347.92,2026-12-08
ARR0011272,03-Feb-2026,MANDI_001,Rice,Hybrid,49301.0,kg,,49301.0,2026-02-03
ARR0019847,06/05/2026,MANDI_052,Maize,,457.44,Qtl,19.0,457.44,2026-06-05
ARR0007644,09.04.2026,MANDI_004,Wheat,Pusa-1121,391.75,Qtl,134.0,391.75,2026-09-04
ARR0016439,02-06-2026,MANDI_016,Wheat,,44780.0,KGS,46.0,44780.0,2026-02-06
ARR0014423,2026/06/17,MANDI_035,Cotton,Local,341.1,Qtl,70.0,341.1,2026-06-17
ARR0019836,25-Jan-2026,MANDI_025,Mustard,HD-2967,45170.0,KGS,129.0,45170.0,2026-01-25
ARR0022690,2026/04/24,MANDI_018,Wheat,,37838.0,KG,135.0,37838.0,2026-04-24
ARR0010094,21/07/2026,MANDI_039,Cotton,PBW-343,20304.0,Kgs,145.0,20304.0,2026-07-21
ARR0001482,08-28-2026,MANDI_008,Rice,Premium,35.245,MT,71.0,35.245,2026-08-28
ARR0004874,21.04.2026,MANDI_019,Maize,Premium,"45,697.0 KG",,117.0,0.45,2026-04-21
ARR0013088,07/08/2026,MANDI_020,Cotton,Hybrid,22967.0,kg,130.0,22967.0,2026-07-08
ARR0016003,05-Mar-2026,MANDI_054,Mustard,Premium,"27,770.0 KG",,50.0,0.27,2026-03-05
ARR0008039,06-14-2026,MANDI_028,Maize,HD-2967,378.03 qtl,,123.0,378.03,2026-06-14
ARR0012343,01.06.2026,MANDI_049,Sugarcane,Hybrid,26933.0,KGS,117.0,26933.0,2026-01-06
ARR0019720,03-13-2026,MANDI_009,Sugarcane,HD-2967,"2,025.0 KG",,114.0,0.02,2026-03-13
ARR0022401,15.06.2026,MANDI_035,Cotton,Local,14284.0,KGS,39.0,14284.0,2026-06-15
ARR0021311,06-23-2026,MANDI_034,Rice,,441.23 qtl,,,441.23,2026-06-23
ARR0005798,2026-08-14,MANDI_041,Cotton,Local,40.067,MT,123.0,40.067,2026-08-14
ARR0011486,06/04/2026,MANDI_019,Maize,,45662.0,kg,143.0,45662.0,2026-06-04
ARR0005233,28.02.2026,MANDI_035,Rice,Local,89.15,Q,,89.15,2026-02-28
ARR0021468,09-01-2026,MANDI_013,Cotton,Local,113.55,Quintals,103.0,113.55,2026-09-01
ARR0006646,2026-03-23,MANDI_038,Mustard,Hybrid,36.888999999999996,MT,77.0,36.888999999999996,2026-03-23
ARR0015535,19-May-2026,MANDI_033,Maize,PBW-343,22.342,T,22.0,22.342,2026-05-19
ARR0005491,04/08/2026,MANDI_015,Wheat,Local,"37,849.0 KG",,,0.37,2026-04-08
ARR0000769,2026/05/22,MANDI_035,Maize,PBW-343,6.465000000000001,tonnes,65.0,6.465000000000001,2026-05-22
ARR0018450,08-19-2026,MANDI_021,Cotton,Hybrid,47032.0,kg,58.0,47032.0,2026-08-19
ARR0023571,05-Apr-2026,MANDI_031,Rice,Hybrid,"44,354.0 KG",,109.0,0.44,2026-04-05
ARR0007312,07-29-2026,MANDI_046,Sugarcane,Hybrid,42392.0,KGS,144.0,42392.0,2026-07-29
ARR0020909,2026-01-20,MANDI_003,Mustard,Hybrid,378.43 qtl,,131.0,378.43,2026-01-20
ARR0002718,2026/08/09,MANDI_038,Mustard,Hybrid,270.63,Q,52.0,270.63,2026-08-09
ARR0002080,08-04-2026,MANDI_008,Mustard,Hybrid,53.25,qtl,24.0,53.25,2026-08-04
ARR0000952,08-12-2026,MANDI_025,Cotton,PBW-343,152.71,quintal,9.0,152.71,2026-08-12
ARR0002483,29/05/2026,MANDI_008,Rice,Premium,21398.0,KGS,8.0,21398.0,2026-05-29
ARR0009182,2026/04/02,MANDI_033,Maize,Premium,182.6,Q,33.0,182.6,2026-04-02
ARR0001760,04.07.2026,MANDI_015,Wheat,Premium,23285.0,KGS,38.0,23285.0,2026-04-07
ARR0009985,26.02.2026,MANDI_021,Sugarcane,Local,"46,799.0 KG",,135.0,0.46,2026-02-26
ARR0020807,12.08.2026,MANDI_048,Cotton,Pusa-1121,398.92,Qtl,70.0,398.92,2026-12-08
ARR0023089,2026/02/25,MANDI_008,Maize,Premium,23.981,tonnes,78.0,23.981,2026-02-25
ARR0009917,2026-02-05,MANDI_016,Maize,Local,42.829,tonnes,22.0,42.829,2026-02-05
ARR0021567,06-15-2026,MANDI_045,Mustard,Premium,38.082,MT,119.0,38.082,2026-06-15
ARR0020086,20-May-2026,MANDI_027,Rice,Local,20.794999999999998,T,75.0,20.794999999999998,2026-05-20
ARR0004244,08-12-2026,MANDI_017,Rice,PBW-343,385.41,Quintals,29.0,385.41,2026-08-12
ARR0017073,03-Jan-2026,MANDI_040,Sugarcane,HD-2967,17.96,Qtl,54.0,17.96,2026-01-03
ARR0019817,2026/05/23,MANDI_053,Maize,,42123.0,KGS,46.0,42123.0,2026-05-23
ARR0013396,08-20-2026,MANDI_006,Mustard,Hybrid,36.168,MT,139.0,36.168,2026-08-20
ARR0004945,2026/09/07,MANDI_044,Mustard,HD-2967,"43,344.0 KG",,,0.43,2026-09-07
ARR0017351,25/01/2026,MANDI_012,Cotton,Local,-178.19,Qtl,,178.19,2026-01-25
ARR0005589,2026-01-08,MANDI_041,Cotton,Premium,356.97,quintal,30.0,356.97,2026-01-08
ARR0016242,2026-02-19,MANDI_020,Cotton,Premium,188.69,Qtl,127.0,188.69,2026-02-19
ARR0010396,2026-03-20,MANDI_056,Cotton,,42438.0,Kgs,83.0,42438.0,2026-03-20
ARR0019098,04-05-2026,MANDI_029,Wheat,Pusa-1121,16.602,Tonnes,50.0,16.602,2026-04-05
ARR0004758,08-21-2026,MANDI_017,Wheat,Hybrid,317.81,quintal,49.0,317.81,2026-08-21
ARR0004381,14/06/2026,MANDI_048,Maize,Pusa-1121,"4,068.0 KG",,33.0,0.04,2026-06-14
ARR0022705,26-Jan-2026,MANDI_031,Wheat,PBW-343,20414.0,KGS,95.0,20414.0,2026-01-26
ARR0013473,12-Feb-2026,MANDI_013,Mustard,Premium,47.869,T,47.0,47.869,2026-02-12
ARR0022360,14/02/2026,MANDI_029,Sugarcane,PBW-343,"47,808.0 KG",,73.0,0.47,2026-02-14
ARR0019957,2026-01-09,MANDI_023,Wheat,HD-2967,76.09,Qtl,119.0,76.09,2026-01-09
ARR0012998,25.06.2026,MANDI_001,Sugarcane,PBW-343,20.37,Quintals,64.0,20.37,2026-06-25
ARR0005300,01/08/2026,MANDI_048,Wheat,,393.1,Qtl,74.0,393.1,2026-01-08
ARR0001991,25/01/2026,MANDI_027,Wheat,Hybrid,47958.0,KG,110.0,47958.0,2026-01-25
ARR0012313,10.01.2026,MANDI_021,Maize,PBW-343,159.27,quintal,,159.27,2026-10-01
ARR0012952,08.05.2026,MANDI_036,Cotton,Hybrid,265.91,Quintals,42.0,265.91,2026-08-05
ARR0017590,2026/09/09,MANDI_002,Maize,PBW-343,26874.0,Kilo,120.0,26874.0,2026-09-09
ARR0013491,12.06.2026,MANDI_051,Cotton,Premium,-30.42,KG,143.0,30.42,2026-12-06
ARR0004972,2026-08-28,MANDI_014,Sugarcane,Premium,29273.0,Kgs,87.0,29273.0,2026-08-28
ARR0013227,04-27-2026,MANDI_007,Rice,Hybrid,34024.0,Kilo,32.0,34024.0,2026-04-27
ARR0006784,08.03.2026,MANDI_031,Wheat,HD-2967,42963.0,Kgs,94.0,42963.0,2026-08-03
ARR0003601,06-29-2026,MANDI_043,Rice,Pusa-1121,"41,295.0 KG",,35.0,0.41,2026-06-29
ARR0022875,15/01/2026,MANDI_002,Wheat,Hybrid,242.01,quintal,109.0,242.01,2026-01-15
ARR0008071,03.02.2026,MANDI_009,Wheat,Local,42.272000000000006,MT,51.0,42.272000000000006,2026-03-02
ARR0008578,06-04-2026,MANDI_037,Cotton,PBW-343,24489.0,KGS,109.0,24489.0,2026-06-04
ARR0007974,23-May-2026,MANDI_041,Mustard,Local,"8,915.0 KG",,38.0,0.08,2026-05-23
ARR0010315,2026/01/30,MANDI_014,Cotton,Pusa-1121,35.719,MT,87.0,35.719,2026-01-30
ARR0001626,10/04/2026,MANDI_029,Maize,Pusa-1121,2618.0,Kgs,74.0,2618.0,2026-10-04
ARR0016921,03.01.2026,MANDI_041,Cotton,HD-2967,49990.0,KGS,81.0,49990.0,2026-03-01
ARR0007971,11-Jan-2026,MANDI_054,Sugarcane,Hybrid,210.1 qtl,,,210.1,2026-01-11
ARR0013225,2026-04-28,MANDI_017,Maize,,371.47 qtl,,15.0,371.47,2026-04-28
ARR0004213,16/02/2026,MANDI_056,Mustard,,"24,718.0 KG",,15.0,0.24,2026-02-16
ARR0006457,19-Jul-2026,MANDI_014,Maize,Local,358.43,Qtl,83.0,358.43,2026-07-19
ARR0019892,26-Mar-2026,MANDI_009,Rice,HD-2967,5.596,tonnes,37.0,5.596,2026-03-26
ARR0009525,02.05.2026,MANDI_030,Maize,HD-2967,4633.0,KG,32.0,4633.0,2026-02-05
ARR0023497,2026-03-07,MANDI_051,Maize,PBW-343,452.17,Quintals,63.0,452.17,2026-03-07
ARR0011695,2026/04/18,MANDI_023,Wheat,Premium,109.25,quintal,109.0,109.25,2026-04-18
ARR0002709,2026/01/14,MANDI_053,Mustard,,228.43,qtl,141.0,228.43,2026-01-14
ARR0021416,01-08-2026,MANDI_013,Wheat,Local,179.33,Qtl,51.0,179.33,2026-01-08
ARR0006515,24/08/2026,MANDI_047,Sugarcane,PBW-343,"3,915.0 KG",,,0.03,2026-08-24
ARR0004663,12-Feb-2026,MANDI_012,Rice,Premium,37.035000000000004,tonnes,86.0,37.035000000000004,2026-02-12
ARR0020406,2026-04-07,MANDI_031,Mustard,Local,166.45,Quintals,101.0,166.45,2026-04-07
ARR0001855,30-Aug-2026,MANDI_031,Wheat,PBW-343,229.8 qtl,,85.0,229.8,2026-08-30
ARR0003073,18/04/2026,MANDI_015,Maize,Pusa-1121,102.9,qtl,112.0,102.9,2026-04-18
ARR0019257,23.03.2026,MANDI_031,Sugarcane,,"11,821.0 KG",,69.0,0.11,2026-03-23
ARR0019415,24.06.2026,MANDI_004,Mustard,,36.638,tonnes,18.0,36.638,2026-06-24
ARR0014756,28.05.2026,MANDI_010,Sugarcane,Hybrid,404.07,quintal,131.0,404.07,2026-05-28
ARR0001646,01.03.2026,MANDI_002,Rice,Hybrid,14.57,Quintals,,14.57,2026-01-03
ARR0003418,2026/06/07,MANDI_052,Sugarcane,HD-2967,315.26,quintal,134.0,315.26,2026-06-07
ARR0003477,25.01.2026,MANDI_038,Wheat,,"33,619.0 KG",,19.0,0.33,2026-01-25
ARR0011054,2026-08-05,MANDI_037,Mustard,Premium,20.405,T,145.0,20.405,2026-08-05
ARR0001793,2026-07-03,MANDI_017,Wheat,,33.457,tonnes,133.0,33.457,2026-07-03
ARR0013719,07.07.2026,MANDI_023,Mustard,PBW-343,229.16,Quintals,145.0,229.16,2026-07-07
ARR0015115,17.03.2026,MANDI_007,Wheat,Local,41275.0,kg,,41275.0,2026-03-17
ARR0003798,2026-08-12,MANDI_041,Cotton,Premium,-250.69,KG,31.0,250.69,2026-08-12
ARR0003369,01-Jun-2026,MANDI_047,Mustard,HD-2967,463.53 qtl,,19.0,463.53,2026-06-01
,03/02/2026,MANDI_033,Maize,Pusa-1121,"32,533.0 KG",,141.0,0.32,2026-03-02
ARR0007197,09/06/2026,MANDI_048,Mustard,PBW-343,107.71,quintal,103.0,107.71,2026-09-06
ARR0021494,2026-05-04,MANDI_054,Sugarcane,,20971.0,Kgs,101.0,20971.0,2026-05-04
ARR0022409,2026/03/05,MANDI_051,Maize,PBW-343,39020.0,KGS,142.0,39020.0,2026-03-05
ARR0011642,22.07.2026,MANDI_018,Sugarcane,,26973.0,kg,74.0,26973.0,2026-07-22
ARR0008796,28-Jul-2026,MANDI_026,Cotton,PBW-343,4933.0,kg,38.0,4933.0,2026-07-28
ARR0024859,23-Jun-2026,MANDI_021,Wheat,HD-2967,468.91,Qtl,,468.91,2026-06-23
ARR0000127,2026/04/21,MANDI_054,Wheat,Local,42511.0,Kgs,54.0,42511.0,2026-04-21
ARR0005960,05.07.2026,MANDI_034,Maize,,33341.0,Kilo,64.0,33341.0,2026-05-07
ARR0020261,24/05/2026,MANDI_027,Rice,,5467.0,kg,108.0,5467.0,2026-05-24
ARR0013636,2026/05/18,MANDI_022,Mustard,Premium,198.31,quintal,112.0,198.31,2026-05-18
ARR0015344,26/03/2026,MANDI_037,Cotton,Local,16.465,Tonnes,18.0,16.465,2026-03-26
ARR0004452,19.08.2026,MANDI_052,Rice,HD-2967,"27,637.0 KG",,18.0,0.27,2026-08-19
ARR0007148,31/05/2026,MANDI_008,Wheat,Local,406.7,Quintals,125.0,406.7,2026-05-31
ARR0019916,2026-01-23,MANDI_032,Rice,,36712.0,KGS,64.0,36712.0,2026-01-23
ARR0000828,03.01.2026,MANDI_057,Rice,Local,258.7,Quintals,111.0,258.7,2026-03-01
ARR0024175,2026/02/20,MANDI_003,Maize,Hybrid,8056.0,KG,150.0,8056.0,2026-02-20
ARR0017369,02-15-2026,MANDI_018,Cotton,Premium,170.0,Qtl,43.0,170.0,2026-02-15
ARR0011474,24.08.2026,MANDI_015,Rice,HD-2967,68.18,Qtl,103.0,68.18,2026-08-24
ARR0007784,04-14-2026,MANDI_003,Maize,Hybrid,114.76,Q,131.0,114.76,2026-04-14
ARR0010381,03-29-2026,MANDI_005,Sugarcane,HD-2967,49508.0,kg,26.0,49508.0,2026-03-29
ARR0002444,09-05-2026,MANDI_009,Mustard,Premium,38.337,MT,10.0,38.337,2026-09-05
ARR0010542,2026/08/13,MANDI_046,Wheat,HD-2967,288.08,qtl,51.0,288.08,2026-08-13
ARR0016730,12/04/2026,MANDI_046,Rice,Hybrid,16147.999999999998,KGS,90.0,16147.999999999998,2026-12-04
ARR0000815,2026-05-13,MANDI_045,Cotton,Hybrid,11.419,Tonnes,86.0,11.419,2026-05-13
ARR0022551,24.03.2026,MANDI_042,Cotton,Local,33343.0,Kgs,13.0,33343.0,2026-03-24
ARR0013000,2026-01-16,MANDI_038,Maize,PBW-343,18677.0,KG,138.0,18677.0,2026-01-16
ARR0011398,07-May-2026,MANDI_030,Wheat,Hybrid,25.396,tonnes,113.0,25.396,2026-05-07
ARR0024568,2026-04-06,MANDI_024,Rice,PBW-343,12.940999999999999,T,10.0,12.940999999999999,2026-04-06
ARR0014154,08-28-2026,MANDI_040,Sugarcane,,112.41,quintal,136.0,112.41,2026-08-28
ARR0012299,14/07/2026,MANDI_047,Rice,Hybrid,130.52,qtl,,130.52,2026-07-14
ARR0005780,11-Mar-2026,MANDI_047,Sugarcane,Hybrid,46.138999999999996,MT,140.0,46.138999999999996,2026-03-11
ARR0002117,14.08.2026,MANDI_002,Rice,Local,121.18,Quintals,124.0,121.18,2026-08-14
ARR0000794,2026-05-21,MANDI_001,Rice,Premium,497.01,Q,40.0,497.01,2026-05-21
ARR0010148,2026/04/21,MANDI_052,Mustard,Local,8859.0,kg,78.0,8859.0,2026-04-21
ARR0006899,08/08/2026,MANDI_013,Cotton,PBW-343,"29,445.999999999996 KG",,59.0,0.29,2026-08-08
ARR0002675,09-03-2026,MANDI_040,Maize,Hybrid,14760.0,Kilo,27.0,14760.0,2026-09-03
ARR0016479,2026/03/15,MANDI_025,Mustard,Premium,473.16,Qtl,134.0,473.16,2026-03-15
ARR0015771,2026/03/09,MANDI_046,Rice,,15.041999999999998,MT,36.0,15.041999999999998,2026-03-09
ARR0020610,2026/08/24,MANDI_054,Sugarcane,HD-2967,11681.0,kg,76.0,11681.0,2026-08-24
ARR0003757,28/08/2026,MANDI_006,Cotton,Hybrid,36226.0,KGS,40.0,36226.0,2026-08-28
ARR0002892,2026-08-18,MANDI_055,Cotton,Premium,30722.000000000004,kg,12.0,30722.000000000004,2026-08-18
ARR0018756,26.05.2026,MANDI_048,Maize,HD-2967,90.54,Q,92.0,90.54,2026-05-26
ARR0014383,07.01.2026,MANDI_045,Maize,PBW-343,19.33 qtl,,119.0,19.33,2026-07-01
ARR0020104,2026/09/09,MANDI_052,Cotton,Hybrid,307.24,Quintals,72.0,307.24,2026-09-09
ARR0003229,26-Aug-2026,MANDI_043,Cotton,Local,27956.0,Kgs,109.0,27956.0,2026-08-26
,2026/05/03,MANDI_027,Cotton,Local,3229.0,KG,,3229.0,2026-05-03
