record_id,date,mandi_id,district,crop_name,min_price,max_price,modal_price,msp,clean_date
PR004049,2026-06-23,MANDI_013,,Sugarcane,3033.97,3773.0,3403.52,,2026-06-23
PR011528,2026/02/20,MANDI_015,Ferozepur,Maize,2176.84,2497.6,2337.0,2090.0,2026-02-20
PR009571,05/01/2026,MANDI_007,Ludhiana,Rice,,2211.0,2129.5911521134008,2183.0,2026-05-01
PR003957,30/05/2026,,Ambala,Wheat,2261.87,2617.65,,2275.0,2026-05-30
PR002730,2026-03-05,MANDI_044,Ludhiana,Cotton,6060.53,7460.48,6760.506742036079,,2026-03-05
PR001963,2026/01/23,MANDI_019,,Rice,0.2266,,2452.9739921333194,,2026-01-23
PR010563,26-Apr-2026,,Karnal,Maize,1887.22,2048.18,1967.7,2090.0,2026-04-26
PR001614,02-Apr-2026,MANDI_002,Hisar,Wheat,2314.16,2461.38,0.2388,,2026-04-02
PR005436,26.04.2026,MANDI_052,Bathinda,Mustard,0.5534,6908.97,6221.0,5650.0,2026-04-26
PR009626,04-Sep-2026,MANDI_010,Karnal,Maize,2149.0,2556.0,2352.32,2090.0,2026-09-04
PR010201,03-15-2026,MANDI_008,Hisar,Sugarcane,0.334,3930.25,3635.0,3500.0,2026-03-15
PR006994,2026-04-12,MANDI_029,Ludhiana,Wheat,1973.2660928240234,2252.0,2112.52,,2026-04-12
PR006230,2026-03-20,,Hisar,Sugarcane,0.33,3714.12,3506.89,0.35,2026-03-20
PR002938,2026/06/26,MANDI_044,Ambala,Sugarcane,,0.3852,3524.65,3500.0,2026-06-26
PR004178,29/06/2026,MANDI_033,Jalandhar,Cotton,6406.640911006633,7731.743091948263,,6620.0,2026-06-29
PR005937,20/06/2026,MANDI_006,Ferozepur,Wheat,2241.49,,2409.72,2275.0,2026-06-20
PR004362,12/01/2026,MANDI_023,Amritsar,Sugarcane,3022.49,3659.35,3341.0,3500.0,2026-12-01
PR002518,04/03/2026,MANDI_057,,Mustard,5832.08,7064.61,6448.35,0.565,2026-04-03
PR005410,2026/05/22,MANDI_049,Kurukshetra,Wheat,2026.35,0.2433,,,2026-05-22
PR009919,27/03/2026,MANDI_034,Sirsa,Cotton,,6493.0,6337.74,,2026-03-27
PR000509,22/08/2026,MANDI_029,Patiala,Rice,2089.476913944514,2590.85,2340.1638462993114,2183.0,2026-08-22
PR007425,16/03/2026,,Fatehabad,Maize,1791.42,,1878.51,,2026-03-16
PR009844,2026/09/02,MANDI_014,Fatehabad,Rice,0.2096,,2269.73,,2026-09-02
PR003333,2026/08/13,MANDI_011,Amritsar,Cotton,,7266.15,7089.72,6620.0,2026-08-13
PR001939,30-Jul-2026,MANDI_005,Patiala,Wheat,2307.0,2437.0,2372.0,0.2275,2026-07-30
PR004622,2026/05/23,MANDI_012,Ambala,Wheat,2379.0,2565.52,2472.34,,2026-05-23
PR004625,26/01/2026,MANDI_045,Fatehabad,Mustard,5082.51,5836.97,5460.0,,2026-01-26
PR000129,2026/01/14,,Amritsar,Mustard,5831.8,6318.28,6075.0,5650.0,2026-01-14
PR003910,2026/02/15,,Kurukshetra,Cotton,,0.7116,6535.74,6620.0,2026-02-15
PR010328,23.08.2026,MANDI_040,Bathinda,Sugarcane,3434.3,4066.47,,,2026-08-23
PR003608,2026/06/09,,Ferozepur,Wheat,2147.0,2496.0,2321.1983496855746,2275.0,2026-06-09
PR010275,2026-08-14,MANDI_046,Ferozepur,Cotton,6027.96,7483.0,6755.43,6620.0,2026-08-14
PR001956,06-11-2026,MANDI_021,Ambala,Cotton,0.6924,7815.65,7369.95,0.662,2026-06-11
PR003948,2026/04/30,,Ambala,Cotton,6228.07,7613.48,,6620.0,2026-04-30
PR001366,09-02-2026,MANDI_009,Kurukshetra,Mustard,5699.0,,6228.47,,2026-09-02
PR009808,09/03/2026,MANDI_023,Patiala,Mustard,5352.6,5852.55,,0.565,2026-09-03
PR010414,12-Mar-2026,MANDI_043,Bathinda,Mustard,5243.86,,0.5582,5650.0,2026-03-12
PR003687,27-Mar-2026,MANDI_009,,Rice,,,2119.19,,2026-03-27
PR007509,29-Aug-2026,MANDI_053,Fatehabad,Sugarcane,3426.41,3642.41,3534.41,,2026-08-29
PR007531,02/02/2026,MANDI_030,Karnal,Wheat,2355.73,0.26,2477.8,2275.0,2026-02-02
PR000083,2026/03/09,MANDI_042,Moga,Sugarcane,3671.83,4051.0,3862.0,3500.0,2026-03-09
PR005983,03/02/2026,MANDI_004,Moga,Cotton,0.5953,,6429.0,,2026-03-02
PR009903,10.04.2026,MANDI_025,Patiala,Sugarcane,3510.72,4344.46,3928.0,3500.0,2026-10-04
PR002989,03-31-2026,MANDI_007,Karnal,Mustard,0.5118,,5651.64,,2026-03-31
PR001889,2026-02-04,MANDI_049,Amritsar,Maize,,2301.6,,2090.0,2026-02-04
PR009700,05-Apr-2026,MANDI_008,,Wheat,2099.0,2502.26,2301.0,2275.0,2026-04-05
PR011962,15.03.2026,MANDI_005,Patiala,Cotton,6521.12,8073.56,7297.34,6620.0,2026-03-15
PR006305,02/04/2026,MANDI_047,,Sugarcane,0.3458,,3561.74,3500.0,2026-02-04
PR001688,2026-01-30,MANDI_030,,Cotton,0.6476,7025.72,6750.85,,2026-01-30
PR009113,08.02.2026,MANDI_050,Ferozepur,Mustard,5025.73,,5160.69,5650.0,2026-08-02
PR010138,07-28-2026,MANDI_013,Moga,Maize,0.1883,2278.34,2080.52,2090.0,2026-07-28
PR001065,01-17-2026,MANDI_024,Sirsa,Cotton,5867.13,,6268.280239718153,,2026-01-17
PR002739,22-Jul-2026,MANDI_036,Ferozepur,Sugarcane,3636.0,4360.193146341327,3997.91,3500.0,2026-07-22
PR001185,2026/08/05,MANDI_050,Ludhiana,Cotton,6758.0,7917.0,0.7338,6620.0,2026-08-05
PR005673,2026-04-16,MANDI_034,Ambala,Mustard,5874.72,6670.24,6272.0,0.565,2026-04-16
PR006934,14-Aug-2026,MANDI_005,Ludhiana,Maize,1855.67,2183.45,2019.5594799545652,,2026-08-14
PR003184,06/06/2026,,Patiala,Rice,2283.68,,0.2468,,2026-06-06
PR000976,01.04.2026,,,Wheat,1953.8,,2032.95,2275.0,2026-01-04
PR008571,2026-06-26,MANDI_044,Kurukshetra,Wheat,0.1957,0.2095,2025.98,0.2275,2026-06-26
PR001113,11/04/2026,MANDI_032,Fatehabad,Cotton,6332.27,7408.470787683896,6870.37,0.662,2026-11-04
PR009672,2026/06/20,MANDI_020,Moga,Wheat,2310.61,2800.42,2556.0,2275.0,2026-06-20
PR005948,04-04-2026,MANDI_046,Sirsa,Wheat,2066.0,2311.47,0.2189,2275.0,2026-04-04
PR011672,11.05.2026,MANDI_028,Bathinda,Cotton,0.5769,0.6778,6273.0,,2026-11-05
PR010346,08/02/2026,MANDI_011,Hisar,Mustard,5665.9,6793.0,6229.53,5650.0,2026-08-02
PR010891,26/01/2026,MANDI_008,Karnal,Cotton,6738.44,7279.0,0.7009,6620.0,2026-01-26
PR002008,20/07/2026,MANDI_029,Moga,Maize,1865.31,2208.14,2036.73,2090.0,2026-07-20
PR002505,09.06.2026,MANDI_057,,Mustard,4952.0,6113.0,0.5532,0.565,2026-09-06
PR006748,06.02.2026,MANDI_017,Ferozepur,Sugarcane,,,3481.77,0.35,2026-06-02
PR010163,22-Feb-2026,MANDI_050,Ferozepur,Wheat,2296.0,2602.94,2449.6,,2026-02-22
PR006364,18/05/2026,MANDI_046,Patiala,Sugarcane,0.3385,3763.0,,3500.0,2026-05-18
PR006757,05-24-2026,MANDI_026,Ferozepur,Maize,0.1922,2042.353786164122,0.1982,,2026-05-24
PR001016,29-Mar-2026,MANDI_056,Jalandhar,Maize,1996.31,0.2246,2121.4,2090.0,2026-03-29
PR008593,05/02/2026,MANDI_047,Fatehabad,Wheat,2257.81,2571.0,,2275.0,2026-05-02
PR008386,2026-04-16,MANDI_056,Ludhiana,Mustard,5201.3,5515.0,0.5358,0.565,2026-04-16
PR000171,23.01.2026,MANDI_006,Amritsar,Sugarcane,3123.15,3604.0,3363.79,3500.0,2026-01-23
PR003065,05-10-2026,MANDI_037,Ambala,Rice,2159.53,2590.96,,2183.0,2026-05-10
PR007872,06-30-2026,MANDI_022,Moga,Wheat,2214.23,2665.0,2439.49,2275.0,2026-06-30
PR007826,2026-05-12,MANDI_039,Sirsa,Wheat,2150.21,2270.13,2210.17,2275.0,2026-05-12
PR000533,2026/07/24,MANDI_012,Kurukshetra,Rice,,2535.0,0.2325,0.2183,2026-07-24
PR002493,2026-06-14,MANDI_025,,Sugarcane,3004.68,,0.3142,3500.0,2026-06-14
PR000809,02-Aug-2026,MANDI_025,Sirsa,Wheat,,2502.396902245285,2263.6395772458036,0.2275,2026-08-02
PR003968,2026/08/03,MANDI_027,Ludhiana,Cotton,6847.73,7771.24,7309.48,,2026-08-03
PR010373,2026-01-13,MANDI_014,Moga,Mustard,,,5255.90074029971,,2026-01-13
PR009803,03.02.2026,MANDI_001,Sirsa,Sugarcane,3453.186529471029,0.3717,,0.35,2026-03-02
PR010222,04.02.2026,MANDI_037,Patiala,Maize,1919.0,2228.9,0.2074,2090.0,2026-04-02
PR011263,02-16-2026,MANDI_020,Ludhiana,Mustard,5145.15,5612.914340750075,5379.032972882145,,2026-02-16
PR007721,24-Aug-2026,MANDI_042,Kurukshetra,Maize,0.1935,2374.4,2154.71,0.209,2026-08-24
PR003493,09.09.2026,MANDI_016,Patiala,Maize,0.1899,2254.93,,2090.0,2026-09-09
PR007701,22/04/2026,MANDI_034,,Cotton,6936.0,8321.0,7628.52,6620.0,2026-04-22
PR001791,26/03/2026,MANDI_036,Ferozepur,Maize,1924.01,2278.02,0.2101,2090.0,2026-03-26
PR005191,2026-02-26,MANDI_005,Karnal,Cotton,6804.0,7720.9,,6620.0,2026-02-26
PR006641,2026-09-03,MANDI_031,,Rice,2233.908787310233,0.2417,2325.2810151042013,2183.0,2026-09-03
PR008467,19/01/2026,MANDI_029,Jalandhar,Sugarcane,0.3382,3934.0,3658.17,,2026-01-19
PR009119,07-14-2026,MANDI_019,Patiala,Maize,2067.51,2566.84,2317.17,,2026-07-14
PR006148,2026-07-22,MANDI_047,Patiala,Cotton,6514.0,7605.62,7059.95,6620.0,2026-07-22
PR011104,08-30-2026,MANDI_002,Hisar,Wheat,2187.93,2352.36,2270.15,2275.0,2026-08-30
PR004898,06/01/2026,,Sirsa,Rice,,2567.57,2378.07,2183.0,2026-06-01
PR007101,24-May-2026,MANDI_026,,Mustard,5168.0,5821.0,5494.4,5650.0,2026-05-24
PR003755,21.02.2026,MANDI_007,Bathinda,Cotton,6093.0,7174.0,6633.56,6620.0,2026-02-21
PR009231,25.07.2026,MANDI_006,Fatehabad,Sugarcane,,0.4066,3762.41,3500.0,2026-07-25
PR006454,02/08/2026,MANDI_047,Jalandhar,Maize,1975.22,2265.77,2120.49,2090.0,2026-02-08
PR007273,24-Jun-2026,MANDI_008,Ambala,Maize,1833.0,0.2115,1973.79,2090.0,2026-06-24
PR002908,14/07/2026,MANDI_043,Karnal,Mustard,,6261.0,6001.0,5650.0,2026-07-14
PR003780,04.06.2026,MANDI_023,Karnal,Cotton,6894.0,8425.35,7660.0,0.662,2026-04-06
PR006374,01-09-2026,MANDI_027,Bathinda,Mustard,5302.68,0.6374,5838.31,5650.0,2026-01-09
PR002160,2026/05/06,MANDI_027,Ludhiana,Wheat,1961.15,2193.09,2077.12,2275.0,2026-05-06
PR002734,2026/02/13,MANDI_017,,Wheat,2050.1,2291.48,2170.79,,2026-02-13
PR004184,01/03/2026,MANDI_037,Bathinda,Maize,,2369.2,2153.55,2090.0,2026-01-03
PR000387,05.08.2026,MANDI_008,Moga,Rice,2039.67,0.2234,2136.85,,2026-05-08
PR002039,02/08/2026,MANDI_007,Amritsar,Cotton,6712.0,7289.546795716374,7001.0,,2026-02-08
PR010039,04/04/2026,,Ludhiana,Wheat,,2164.0,2090.8858028874997,2275.0,2026-04-04
PR000511,2026/02/04,MANDI_056,Amritsar,Wheat,1945.0,2348.38,2147.0,2275.0,2026-02-04
PR010398,29-Jul-2026,MANDI_007,Kurukshetra,Sugarcane,2978.79,3690.0,0.3335,3500.0,2026-07-29
PR006950,2026-06-15,MANDI_009,Fatehabad,Cotton,6674.0,7953.977330508526,,,2026-06-15
PR011261,17.02.2026,MANDI_012,,Wheat,2307.02,2881.77,,2275.0,2026-02-17
PR003041,2026-04-22,MANDI_051,Ferozepur,Maize,1982.72,2281.05,2131.88,0.209,2026-04-22
PR008269,04-Sep-2026,MANDI_006,Bathinda,Sugarcane,3321.42,3801.0,3561.3382983786732,3500.0,2026-09-04
PR005226,2026-04-12,MANDI_002,Bathinda,Sugarcane,,3647.101667743143,3394.96,,2026-04-12
PR005507,27/01/2026,MANDI_056,Kurukshetra,Rice,1989.0,2280.16,,0.2183,2026-01-27
PR003600,27.08.2026,MANDI_008,Ambala,Maize,,2289.14,2210.2,2090.0,2026-08-27
PR000468,2026-07-27,MANDI_011,Fatehabad,Mustard,5857.05,,6218.121371498172,5650.0,2026-07-27
PR008391,08-29-2026,MANDI_033,Jalandhar,Sugarcane,3313.52,,0.3437,3500.0,2026-08-29
PR009628,06-Jun-2026,,,Sugarcane,,3696.1,3409.0,3500.0,2026-06-06
PR010750,20.03.2026,MANDI_048,Karnal,Sugarcane,0.3667,,0.3946,,2026-03-20
PR002420,2026/01/15,MANDI_026,Kurukshetra,Mustard,0.5502,0.6773,6137.53,,2026-01-15
PR011204,04/02/2026,MANDI_054,Bathinda,Sugarcane,2999.28,3475.01,3237.15,,2026-04-02
PR005340,2026-04-21,MANDI_054,,Wheat,2056.3872640712407,2364.0,,0.2275,2026-04-21
PR004262,11-Jul-2026,MANDI_039,Fatehabad,Mustard,5090.21332055863,6231.26,5660.734337367984,5650.0,2026-07-11
PR004132,2026/06/18,MANDI_028,Karnal,Maize,2104.0,2330.43,2217.16,0.209,2026-06-18
PR009697,03-Jun-2026,MANDI_049,Ambala,Cotton,6219.0,7602.5,6910.54684181801,6620.0,2026-06-03
PR004762,02/04/2026,MANDI_002,,Maize,,2064.29,1954.47,2090.0,2026-02-04
PR003902,02-16-2026,MANDI_015,Ambala,Maize,,1928.5,,,2026-02-16
PR004503,31.01.2026,MANDI_022,Ferozepur,Wheat,2275.9329873015777,2812.8,0.2544,,2026-01-31
PR001071,26/08/2026,MANDI_043,Patiala,Sugarcane,,,3851.21,,2026-08-26
PR011499,22-Feb-2026,MANDI_052,,Wheat,2292.14,,,0.2275,2026-02-22
PR006917,2026/06/28,MANDI_005,Ferozepur,Mustard,5551.79,6827.99,6189.89,,2026-06-28
PR000401,2026/01/10,,Patiala,Maize,2126.4873461449106,,2231.71,2090.0,2026-01-10
PR004339,2026-06-09,MANDI_035,Sirsa,Maize,,2376.836248178508,,0.209,2026-06-09
PR011661,28.05.2026,MANDI_057,Amritsar,Sugarcane,,3899.86,0.3654,,2026-05-28
PR008013,2026/01/10,MANDI_048,Jalandhar,Cotton,6072.0,0.7344,0.6708,6620.0,2026-01-10
PR011247,2026-04-17,MANDI_013,Fatehabad,Wheat,2136.640177919967,2634.38,2385.51,2275.0,2026-04-17
PR007920,01/06/2026,MANDI_017,Patiala,Sugarcane,3369.0,,3541.51,0.35,2026-01-06
PR001069,01-10-2026,MANDI_006,Fatehabad,Rice,1884.7859813204566,2323.36,2104.0,0.2183,2026-01-10
PR007501,06-14-2026,MANDI_015,Patiala,Wheat,2119.67,2368.0,2243.65,2275.0,2026-06-14
PR010353,20.02.2026,,Sirsa,Rice,1858.28,2217.27,2038.0,2183.0,2026-02-20
PR010826,03/01/2026,MANDI_023,,Cotton,6401.68,7029.0,6715.19,0.662,2026-03-01
PR002330,14-Aug-2026,MANDI_022,Sirsa,Wheat,,0.2292,0.2126,,2026-08-14
PR008797,07-04-2026,MANDI_030,,Cotton,6737.0,7475.13,,6620.0,2026-07-04
PR000140,01-Feb-2026,MANDI_013,Fatehabad,Cotton,6251.0,6933.71,0.6592,0.662,2026-02-01
PR009886,2026-03-05,MANDI_002,Amritsar,Mustard,,5909.37,5566.16,5650.0,2026-03-05
PR004042,2026/04/17,MANDI_043,Fatehabad,Rice,1964.05,2132.71,2048.38,,2026-04-17
PR003616,06-02-2026,MANDI_039,Ambala,Maize,2175.0,2575.68,0.2375,2090.0,2026-06-02
PR001725,16/06/2026,,Fatehabad,Rice,0.1985,2184.0,2085.0,2183.0,2026-06-16
PR000596,2026-05-24,MANDI_024,Ambala,Cotton,6255.137930299276,7216.33,0.6736,6620.0,2026-05-24
PR011055,04-May-2026,MANDI_004,Patiala,Rice,2059.0,2200.11,,,2026-05-04
PR010230,2026-07-19,MANDI_046,Patiala,Mustard,5368.6,,5559.86,,2026-07-19
PR003253,2026-03-22,MANDI_019,Moga,Maize,1803.0,1899.0,1850.93,2090.0,2026-03-22
PR003269,05-26-2026,MANDI_023,Patiala,Rice,2247.19,2794.3357584855144,2520.761665322855,2183.0,2026-05-26
PR001056,03.02.2026,MANDI_014,Patiala,Sugarcane,3360.73,3608.6,3485.0,3500.0,2026-03-02
PR000621,2026/09/06,MANDI_046,Hisar,Mustard,5523.665799778371,6553.5,6038.58,0.565,2026-09-06
PR006866,30-Jul-2026,MANDI_056,Ferozepur,Wheat,2329.78,2683.26,2507.0,,2026-07-30
PR002464,26.07.2026,,Hisar,Rice,2203.2081533638525,2635.8668780545777,0.242,,2026-07-26
PR010689,2026/08/06,MANDI_029,,Maize,1892.73,,0.1991,0.209,2026-08-06
PR011720,2026-04-03,MANDI_016,Hisar,Maize,1783.68,2219.75,2001.71,0.209,2026-04-03
PR001495,17/02/2026,MANDI_050,Sirsa,Maize,2089.0,0.248,2284.78,2090.0,2026-02-17
PR011757,05-08-2026,,Patiala,Rice,1899.4398563477268,2288.0,2093.69,2183.0,2026-05-08
PR008196,11.04.2026,MANDI_049,Ambala,Maize,1958.11,2084.99,2021.55,2090.0,2026-11-04
PR006975,03.02.2026,MANDI_046,Ludhiana,Sugarcane,3223.58,3826.2,,3500.0,2026-03-02
PR006705,01-25-2026,MANDI_028,Sirsa,Mustard,5827.0,6258.58,6042.59,5650.0,2026-01-25
PR005799,2026-03-11,MANDI_022,Sirsa,Cotton,6820.965247933311,0.7817,7319.13,6620.0,2026-03-11
PR005618,07-23-2026,MANDI_021,Karnal,Cotton,6869.395683409662,0.8472,7670.0,0.662,2026-07-23
PR003461,29/07/2026,MANDI_025,Moga,Sugarcane,3079.15,3661.63,3370.39,3500.0,2026-07-29
PR003992,12/06/2026,MANDI_043,Fatehabad,Maize,0.2166,2293.04,2229.697247780514,2090.0,2026-12-06
PR010547,2026/06/23,MANDI_040,Karnal,Wheat,2344.79,2541.41,2443.1,,2026-06-23
PR004668,01-Mar-2026,MANDI_041,Ludhiana,Rice,2244.0,,0.2315,,2026-03-01
PR009178,14-Feb-2026,,Fatehabad,Mustard,4877.0,5640.79,5259.0,0.565,2026-02-14
PR010852,04-22-2026,MANDI_024,Jalandhar,Rice,1974.96,2366.0,2170.49,2183.0,2026-04-22
PR001804,06/03/2026,MANDI_024,Moga,Mustard,5128.97,5546.66,5337.81,5650.0,2026-06-03
PR003423,24-Jul-2026,MANDI_001,Ludhiana,Maize,2149.2496360050613,2446.6,2297.93,0.209,2026-07-24
PR004769,05-05-2026,MANDI_004,Hisar,Mustard,,6604.65,6136.0,5650.0,2026-05-05
PR008900,07-Jun-2026,,Jalandhar,Cotton,6366.0,7416.65,6891.423291690498,6620.0,2026-06-07
PR002531,07-17-2026,MANDI_016,Moga,Rice,,2242.5648112344875,2061.34,2183.0,2026-07-17
PR011610,2026/03/13,MANDI_047,Karnal,Mustard,5506.0,,,,2026-03-13
PR001501,22-Jan-2026,MANDI_001,Amritsar,Rice,1865.63,1992.61,1929.12,,2026-01-22
PR002879,03-22-2026,MANDI_026,Ludhiana,Sugarcane,3374.84,3584.0194595707126,3479.43,,2026-03-22
PR011659,2026/08/18,MANDI_011,,Cotton,0.6208,,6964.255692608065,6620.0,2026-08-18
PR008407,08/05/2026,MANDI_026,Amritsar,Cotton,,6415.0,6147.56,6620.0,2026-08-05
PR003832,2026-03-14,MANDI_012,Fatehabad,Mustard,5864.695833285182,7037.77,6451.24,,2026-03-14
PR005528,2026-06-16,MANDI_049,Ludhiana,Sugarcane,,4285.47,3923.98,3500.0,2026-06-16
PR004725,06-27-2026,MANDI_037,,Sugarcane,,3516.72,3262.3,,2026-06-27
PR007161,2026/05/25,MANDI_052,Bathinda,Rice,2066.0,2450.526747255894,2258.265217198218,2183.0,2026-05-25
PR004705,2026-06-04,MANDI_037,Ludhiana,Wheat,2072.5,2542.4698690184123,,2275.0,2026-06-04
PR009204,31-Jan-2026,MANDI_013,Hisar,Mustard,,0.6085,5689.39,5650.0,2026-01-31
PR004676,2026-03-06,MANDI_041,Karnal,Mustard,5438.56,6289.65,5864.11,5650.0,2026-03-06
PR010038,06/05/2026,MANDI_034,Jalandhar,Maize,2048.9725271374055,,2124.45,,2026-06-05
PR008632,22.06.2026,MANDI_046,Amritsar,Wheat,0.2093,2213.63,2153.56,0.2275,2026-06-22
PR010649,18.02.2026,MANDI_023,Ludhiana,Rice,,2326.36,2115.88,2183.0,2026-02-18
PR000946,25-Feb-2026,MANDI_027,Jalandhar,Mustard,0.5134,5750.298406173601,,,2026-02-25
PR000385,22/03/2026,MANDI_044,Patiala,Sugarcane,3098.533088410578,,3390.27,,2026-03-22
PR000033,08.08.2026,MANDI_026,Jalandhar,Rice,2170.28,2338.68,,2183.0,2026-08-08
PR006029,23/03/2026,,Amritsar,Cotton,0.6517,6874.72,6695.74,,2026-03-23
PR007153,02/01/2026,MANDI_049,Ambala,Rice,1968.0,2159.93,2064.09,2183.0,2026-02-01
PR009460,2026-02-02,MANDI_050,Kurukshetra,Sugarcane,0.2982,,3142.86,3500.0,2026-02-02
PR006350,23.07.2026,MANDI_024,Jalandhar,Maize,,2169.2152420999014,1999.3,,2026-07-23
PR007546,2026-04-02,MANDI_038,,Cotton,6459.0,7138.0,,6620.0,2026-04-02
PR009870,06-12-2026,MANDI_045,Fatehabad,Cotton,6829.21,7915.04,7372.13,6620.0,2026-06-12
PR000933,2026-04-23,MANDI_037,Ambala,Rice,2064.46,2476.513802985197,2270.4848000327515,2183.0,2026-04-23
PR004168,2026-09-03,MANDI_025,Fatehabad,Mustard,5503.636882758103,0.6183,5843.17,,2026-09-03
PR010206,2026-04-25,MANDI_015,Karnal,Maize,,2304.0,2083.06,2090.0,2026-04-25
PR011641,2026-05-17,MANDI_001,Sirsa,Sugarcane,3269.79,,3401.77,,2026-05-17
PR000266,2026-03-19,MANDI_056,Ludhiana,Rice,1927.99,2032.28,,2183.0,2026-03-19
PR004130,23-Jan-2026,MANDI_008,Ferozepur,Rice,2083.22,2544.76,2313.99,0.2183,2026-01-23
PR005142,2026-07-23,MANDI_035,Kurukshetra,Maize,2173.44,2396.87,2285.16,2090.0,2026-07-23
PR003853,2026/09/03,MANDI_055,Ferozepur,Rice,2013.0,2372.0,0.2192,2183.0,2026-09-03
PR011484,12/01/2026,MANDI_019,Bathinda,Wheat,2211.69,2332.46,2272.08,0.2275,2026-12-01
PR007250,2026-01-19,,Ferozepur,Wheat,2381.32,2677.763569230434,0.253,,2026-01-19
PR003631,22-Mar-2026,MANDI_054,Jalandhar,Maize,0.1968,2168.68,2068.0,2090.0,2026-03-22
PR006522,2026-09-02,MANDI_012,Kurukshetra,Cotton,6934.22,7396.0,7165.0,6620.0,2026-09-02
PR006421,05-15-2026,MANDI_018,Sirsa,Maize,2059.69,0.2412,0.2236,2090.0,2026-05-15
PR000904,14.06.2026,MANDI_009,,Sugarcane,,3613.52,3294.67,,2026-06-14
PR006763,15/06/2026,MANDI_018,Karnal,Cotton,6746.79,8252.22,7499.51,0.662,2026-06-15
PR002110,31-May-2026,MANDI_014,,Sugarcane,3390.0,0.3789,3590.0,3500.0,2026-05-31
PR011787,2026/03/15,MANDI_051,Ludhiana,Wheat,2212.0,2375.837367616242,2293.99,,2026-03-15
PR000437,2026-04-02,MANDI_005,,Mustard,5296.0,6324.6472056827415,,5650.0,2026-04-02
PR004505,04-Mar-2026,MANDI_032,,Cotton,,6545.19905657515,6099.0,6620.0,2026-03-04
PR007380,2026-07-30,MANDI_009,,Maize,1914.0,2174.9,2044.4922378789634,2090.0,2026-07-30
PR001594,2026/03/01,MANDI_005,Kurukshetra,Cotton,5697.98,,6245.0,,2026-03-01
PR002589,24/05/2026,MANDI_053,,Sugarcane,3472.3,3950.9778933598864,,3500.0,2026-05-24
PR009130,01.07.2026,MANDI_042,,Sugarcane,3186.7121331016074,3520.0,,3500.0,2026-01-07
PR006668,2026-08-20,MANDI_050,Jalandhar,Sugarcane,3376.38,,3676.16,3500.0,2026-08-20
PR005559,06-21-2026,MANDI_043,Hisar,Maize,0.2133,,2337.0,2090.0,2026-06-21
PR008240,2026-01-20,MANDI_045,Ambala,Rice,,2430.0,2246.76,,2026-01-20
PR008960,06-19-2026,MANDI_022,Jalandhar,Cotton,0.6056,,6711.61,6620.0,2026-06-19
PR002288,2026/01/28,MANDI_051,Kurukshetra,Mustard,0.4883,,,5650.0,2026-01-28
PR004667,2026-04-27,MANDI_042,Hisar,Rice,1914.72,,2049.0029694674663,,2026-04-27
PR004183,2026/02/24,MANDI_027,Ambala,Cotton,6684.03,0.7944,,6620.0,2026-02-24
PR010114,08-Apr-2026,MANDI_034,Amritsar,Rice,,2484.53,0.2337,2183.0,2026-04-08
PR005416,09/09/2026,MANDI_018,Amritsar,Maize,1970.49,,2119.5037398450113,,2026-09-09
PR007984,10.04.2026,MANDI_040,Ambala,Rice,1926.18,2394.0,2159.9,,2026-10-04
PR002226,29-May-2026,MANDI_018,Ludhiana,Rice,1908.0103717039792,2031.85,1969.93,2183.0,2026-05-29
PR002094,13/02/2026,MANDI_051,Jalandhar,Cotton,,7193.74,,6620.0,2026-02-13
PR001042,16/06/2026,MANDI_008,Fatehabad,Rice,2175.75,2587.0,0.2381,2183.0,2026-06-16
PR006117,2026-08-06,MANDI_017,Moga,Mustard,5925.0,6363.34,0.6144,5650.0,2026-08-06
PR010644,23-Aug-2026,MANDI_040,Patiala,Mustard,,6244.797788768687,0.5634,,2026-08-23
PR004665,2026-04-02,MANDI_050,Ambala,Rice,2222.521472838415,2503.75,,2183.0,2026-04-02
PR002130,2026/08/20,,Karnal,Cotton,6322.75,7696.94,7009.841003389421,,2026-08-20
PR005831,26.06.2026,MANDI_039,Ferozepur,Rice,2198.0,2654.26,2426.370282812431,2183.0,2026-06-26
PR007067,2026/05/12,MANDI_053,Moga,Cotton,6078.0,6889.12,,6620.0,2026-05-12
PR006967,05-29-2026,MANDI_012,Ferozepur,Wheat,0.2292,2778.6506481027923,0.2536,2275.0,2026-05-29
PR010924,23.07.2026,MANDI_025,Jalandhar,Mustard,5597.0,0.6158,5877.34,5650.0,2026-07-23
PR003831,2026-01-12,MANDI_049,Bathinda,Rice,2288.39,2722.38,2505.0,2183.0,2026-01-12
PR007664,22-Apr-2026,MANDI_037,,Cotton,,,0.7291,6620.0,2026-04-22
PR001280,2026-07-09,MANDI_004,Patiala,Maize,0.1852,2112.35,1982.02,2090.0,2026-07-09
PR009993,06-Mar-2026,MANDI_007,Jalandhar,Rice,,2397.07,2224.82,,2026-03-06
PR006922,02.03.2026,MANDI_044,,Mustard,5445.088232074023,6275.65,5860.369272887745,5650.0,2026-02-03
PR004973,12-Feb-2026,MANDI_005,Moga,Sugarcane,3572.0,0.4184,0.3878,0.35,2026-02-12
PR009580,23/03/2026,MANDI_057,Kurukshetra,Wheat,,,2545.926340138799,2275.0,2026-03-23
PR005028,10.08.2026,MANDI_024,,Wheat,2267.23,2769.18,2518.21,2275.0,2026-10-08
